,-0.697778,-0.683822,-0.669867,-0.655911,-0.641956,-0.628,-0.614045,-0.600089,-0.586133,-0.572178,-0.558222,-0.544267,-0.530311,-0.516356,-0.5024,-0.488445,-0.474489,-0.460534,-0.446578,-0.432622,-0.418667,-0.404711,-0.390756,-0.3768,-0.362845,-0.348889,-0.334934,-0.320978,-0.307022,-0.293067,-0.279111,-0.265156,-0.2512,-0.237245,-0.223289,-0.209333,-0.195378,-0.181422,-0.167467,-0.153511,-0.139556,-0.1256,-0.111645,-0.0976891,-0.0837335,-0.069778,-0.0558224,-0.0418669,-0.0279113,-0.0139558,-2.03E-07,0.0139554,0.0279109,0.0418665,0.055822,0.0697776,0.0837331,0.0976887,0.111644,0.1256,0.139555,0.153511,0.167466,0.181422,0.195378,0.209333,0.223289,0.237244,0.2512,0.265155,0.279111,0.293066,0.307022,0.320978,0.334933,0.348889,0.362844,0.3768,0.390755,0.404711,0.418666,0.432622,0.446578,0.460533,0.474489,0.488444,0.5024,0.516355,0.530311,0.544266,0.558222,0.572178,0.586133,0.600089,0.614044,0.628,0.641955,0.655911,0.669866,0.683822
-2.46,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-287.035,-265.341,-242.12,-217.207,-190.409,-161.504,-130.232,-96.2924,-59.3271,-50,-50,-50,-50,-50,-50,-50,-45.7085,-39.4149,-33.347,-27.4927,-21.841,-16.3816,-11.1048,-6.00162,-1.06364,0,0,0,1.09253,6.02892,11.1293,16.4021
-2.4,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-285.503,-263.701,-240.361,-215.316,-188.369,-159.298,-127.839,-93.6873,-56.4809,-50,-50,-50,-50,-50,-50,-50,-45.2333,-38.9563,-32.904,-27.0646,-21.427,-15.9809,-10.7169,-5.62577,-0.699319,0,0,0,1.45985,6.40894,11.5227,16.8095,22.2782
-2.34,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-283.965,-262.055,-238.596,-213.416,-186.321,-157.082,-125.435,-91.0694,-53.6199,-50,-50,-50,-50,-50,-50,-50,-44.7601,-38.4996,-32.4629,-26.6382,-21.0146,-15.5819,-10.3305,-5.25146,-0.336457,0,0,0,1.8275,6.78928,11.9164,17.2173,22.7008,28.3766
-2.28,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-282.422,-260.403,-236.822,-211.509,-184.263,-154.856,-123.019,-88.4382,-50.7437,-50,-50,-50,-50,-50,-50,-50,-44.289,-38.0448,-32.0236,-26.2136,-20.604,-15.1845,-9.94568,-4.87863,0,0,0,0,2.19543,7.16997,12.3105,17.6254,23.1238,28.8153,34.7103
-2.22,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-280.872,-258.744,-235.042,-209.593,-182.196,-152.619,-120.591,-85.7938,-50,-50,-50,-50,-50,-50,-50,-50,-43.8198,-37.5919,-31.5862,-25.7908,-20.1951,-14.7887,-9.56244,-4.5073,0,0,0,0,2.56365,7.55096,12.7049,18.034,23.5473,29.2544,35.166,41.293
-2.16,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-279.317,-257.079,-233.255,-207.67,-180.121,-150.373,-118.152,-83.1358,-50,-50,-50,-50,-50,-50,-50,-49.798,-43.3526,-37.1409,-31.1505,-25.3697,-19.7878,-14.3946,-9.18076,-4.13748,0,0,0,0,2.93219,7.9323,13.0997,18.4429,23.9711,29.694,35.6221,41.7666,48.1397
-2.1,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-298.662,-277.756,-255.406,-231.46,-205.738,-178.035,-148.116,-115.7,-80.4643,-50,-50,-50,-50,-50,-50,-50,-49.3156,-42.8873,-36.6918,-30.7167,-24.9504,-19.3821,-14.002,-8.80059,-3.76912,0,0,0,0,3.30102,8.31395,13.4948,18.8522,24.3954,30.1341,36.0788,42.2409,48.6325,50
-2.04,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-297.195,-276.188,-253.727,-229.657,-203.797,-175.941,-145.848,-113.237,-77.7788,-50,-50,-50,-50,-50,-50,-50,-48.8353,-42.424,-36.2445,-30.2846,-24.5327,-18.9782,-13.611,-8.42195,-3.40223,0,0,0,0,3.67016,8.69593,13.8903,19.262,24.8201,30.5746,36.536,42.7157,49.1259,50,50
-1.98,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-295.722,-274.614,-252.041,-227.847,-201.848,-173.836,-143.569,-110.761,-75.0792,-50,-50,-50,-50,-50,-50,-50,-48.357,-41.9625,-35.799,-29.8542,-24.1167,-18.5758,-13.2216,-8.04479,-3.03678,0,0,0,0,4.03963,9.07824,14.2862,19.6721,25.2452,31.0155,36.9936,43.191,49.6199,50,50,50
-1.92,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-294.244,-273.034,-250.349,-226.028,-199.89,-171.722,-141.279,-108.272,-72.3652,-50,-50,-50,-50,-50,-50,-50,-47.8805,-41.5029,-35.3553,-29.4256,-23.7023,-18.175,-12.8337,-7.66911,-2.67276,0,0,0,0,4.40938,9.46092,14.6824,20.0826,25.6708,31.4569,37.4518,43.6669,50,50,50,50,50
-1.86,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-292.759,-271.447,-248.648,-224.202,-197.923,-169.598,-138.978,-105.771,-69.6366,-50,-50,-50,-50,-50,-50,-50,-47.406,-41.0451,-34.9134,-28.9986,-23.2896,-17.7758,-12.4473,-7.29491,-2.31015,0,0,0,0,4.77947,9.84389,15.079,20.4934,26.0967,31.8988,37.9105,44.1433,50,50,50,50,50,50
-1.8,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-291.269,-269.854,-246.941,-222.368,-195.948,-167.464,-136.665,-103.257,-66.8933,-50,-50,-50,-50,-50,-50,-50,-46.9334,-40.5892,-34.4732,-28.5734,-22.8785,-17.3781,-12.0624,-6.92216,-1.94894,0,0,0,0.235567,5.14987,10.2272,15.4759,20.9047,26.5231,32.3411,38.3696,44.6202,50,50,50,50,50,50,50
-1.74,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-289.773,-268.254,-245.226,-220.525,-193.963,-165.319,-134.341,-100.729,-64.135,-50,-50,-50,-50,-50,-50,-50,-46.4627,-40.135,-34.0347,-28.1498,-22.469,-16.982,-11.679,-6.55083,-1.58911,0,0,0,0.59398,5.52059,10.6109,15.8733,21.3164,26.9499,32.7839,38.8293,45.0977,50,50,50,50,50,50,50,55.2078
-1.68,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-288.27,-266.647,-243.503,-218.674,-191.968,-163.164,-132.004,-98.1885,-61.3612,-50,-50,-50,-50,-50,-50,-50,-45.9937,-39.6826,-33.5979,-27.7278,-22.0611,-16.5874,-11.297,-6.18092,-1.23065,0,0,0,0.952694,5.89165,10.995,16.271,21.7285,27.3772,33.2272,39.2894,45.5757,50,50,50,50,50,50,50,58.143,95.1339
-1.62,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-286.761,-265.032,-241.773,-216.815,-189.964,-160.998,-129.656,-95.6339,-58.572,-50,-50,-50,-50,-50,-50,-50,-45.5266,-39.2319,-33.1628,-27.3075,-21.6547,-16.1943,-10.9165,-5.8124,-0.873536,0,0,0,1.31174,6.26306,11.3794,16.669,22.141,27.8049,33.6709,39.7501,46.0543,50,50,50,50,50,50,50,61.0535,97.8057,131.555
-1.56,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-285.245,-263.411,-240.035,-214.946,-187.95,-158.821,-127.296,-93.0655,-55.7669,-50,-50,-50,-50,-50,-50,-50,-45.0613,-38.783,-32.7294,-26.8887,-21.2499,-15.8027,-10.5374,-5.44526,-0.517738,0,0,0,1.6711,6.63482,11.7641,17.0675,22.5539,28.2331,34.1152,40.2114,46.5335,50,50,50,50,50,50,50,63.94,100.456,133.997,164.913
-1.5,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-283.723,-261.783,-238.288,-213.069,-185.927,-156.633,-124.923,-90.4829,-52.9456,-50,-50,-50,-50,-50,-50,-50,-44.5977,-38.3357,-32.2976,-26.4715,-20.8466,-15.4125,-10.1598,-5.07948,-0.163271,0,0,0,2.03083,7.00693,12.1493,17.4664,22.9673,28.6617,34.5599,40.6731,47.0132,50,50,50,50,50,50,50,66.8025,103.085,136.421,167.154,195.579
-1.44,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-282.193,-260.147,-236.534,-211.182,-183.893,-154.434,-122.537,-87.8858,-50.108,-50,-50,-50,-50,-50,-50,-50,-44.1358,-37.8901,-31.8673,-26.0558,-20.4447,-15.0237,-9.78347,-4.71502,0,0,0,0,2.3909,7.37942,12.5349,17.8657,23.3811,29.0907,35.0051,41.1353,47.4935,50,50,50,50,50,50,50,69.6413,105.693,138.825,169.379,197.643,223.867
-1.38,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-280.657,-258.503,-234.771,-209.287,-181.849,-152.223,-120.138,-85.2741,-50,-50,-50,-50,-50,-50,-50,-50,-43.6756,-37.4461,-31.4386,-25.6417,-20.0443,-14.6364,-9.40854,-4.35189,0,0,0,0,2.75134,7.75229,12.9208,18.2655,23.7953,29.5203,35.4508,41.5982,47.9744,50,50,50,50,50,50,50,72.4568,108.28,141.211,171.586,199.692,225.774,250.042
-1.32,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-299.94,-279.114,-256.851,-232.999,-207.382,-179.794,-150.001,-117.726,-82.6474,-50,-50,-50,-50,-50,-50,-50,-49.6642,-43.2171,-37.0037,-31.0115,-25.229,-19.6453,-14.2505,-9.03496,-3.99006,0,0,0,0,3.11214,8.12555,13.3072,18.6656,24.2101,29.9504,35.8971,42.0615,48.4559,50,50,50,50,50,50,50,75.2492,110.847,143.579,173.778,201.726,227.667,251.809,274.332
-1.26,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-298.488,-277.563,-255.192,-231.219,-205.467,-177.729,-147.766,-115.301,-80.0055,-50,-50,-50,-50,-50,-50,-50,-49.1903,-42.7602,-36.5628,-30.5859,-24.8178,-19.2478,-13.8659,-8.66267,-3.6295,0,0,0,0,3.47333,8.49921,13.694,19.0662,24.6252,30.3809,36.3439,42.5254,48.9379,50,50,50,50,50,50,50,78.019,113.394,145.929,175.952,203.745,229.547,253.563,275.974,296.935
-1.2,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-297.03,-276.006,-253.525,-229.43,-203.542,-175.652,-145.519,-112.862,-77.348,-50,-50,-50,-50,-50,-50,-50,-48.718,-42.3048,-36.1235,-30.1617,-24.408,-18.8516,-13.4826,-8.29171,-3.27018,0,0,0,0,3.83492,8.8733,14.0812,19.4673,25.0409,30.812,36.7912,42.99,49.4206,50,50,50,50,50,50,50,80.7663,115.92,148.26,178.111,205.75,231.414,255.306,277.605,298.465,300
-1.14,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-295.564,-274.44,-251.849,-227.632,-201.607,-173.565,-143.26,-110.408,-74.6748,-50,-50,-50,-50,-50,-50,-50,-48.2474,-41.8511,-35.6857,-29.739,-23.9996,-18.4568,-13.1007,-7.92199,-2.91211,0,0,0,0,4.19693,9.2478,14.4689,19.8688,25.4571,31.2436,37.2391,43.4551,49.9039,50,50,50,50,50,50,50,83.4915,118.427,150.574,180.254,207.74,233.267,257.037,279.225,299.985,300,300
-1.08,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-294.091,-272.867,-250.165,-225.825,-199.662,-171.466,-140.988,-107.941,-71.9854,-50,-50,-50,-50,-50,-50,-50,-47.7783,-41.3988,-35.2494,-29.3177,-23.5925,-18.0633,-12.72,-7.55352,-2.55524,0,0,0,0,4.55934,9.62276,14.857,20.2709,25.8737,31.6757,37.6875,43.9208,50,50,50,50,50,50,50,50,86.1947,120.914,152.871,182.381,209.716,235.108,258.756,280.835,300,300,300,300
-1.02,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-292.611,-271.286,-248.472,-224.008,-197.707,-169.355,-138.703,-105.459,-69.2795,-50,-50,-50,-50,-50,-50,-50,-47.3108,-40.9481,-34.8145,-28.8978,-23.1869,-17.6711,-12.3406,-7.18627,-2.19955,0,0,0,0.00949468,4.92221,9.99817,15.2456,20.6734,26.291,32.1084,38.1365,44.3871,50,50,50,50,50,50,50,51.2626,88.8767,123.382,155.15,184.493,211.678,236.936,260.464,282.433,300,300,300,300,300
-0.960002,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-291.124,-269.697,-246.771,-222.181,-195.741,-167.233,-136.405,-102.962,-66.5569,-50,-50,-50,-50,-50,-50,-50,-46.8449,-40.4988,-34.381,-28.4793,-22.7825,-17.2801,-11.9624,-6.82023,-1.84502,0,0,0,0.360884,5.28555,10.3741,15.6347,21.0765,26.7087,32.5416,38.5862,44.854,50,50,50,50,50,50,50,54.1637,91.5373,125.832,157.413,186.589,213.627,238.751,262.16,284.021,300,300,300,300,300,300
-0.900002,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-300,-289.63,-268.1,-245.06,-220.345,-193.764,-165.099,-134.093,-100.45,-63.8172,-50,-50,-50,-50,-50,-50,-50,-46.3804,-40.051,-33.9489,-28.0621,-22.3795,-16.8905,-11.5855,-6.45535,-1.49163,0,0,0,0.712732,5.64935,10.7505,16.0244,21.4801,27.127,32.9755,39.0365,45.3217,50,50,50,50,50,50,50,57.0412,94.1769,128.262,159.658,188.671,215.561,240.554,263.844,285.599,300,300,300,300,300,300,300
